"","poi_id","poi_cbg","count_sum","bg_atl_dist_mean","med_income_poi","PRD","PID","X","count","group1_poi","group2_poi","group3_poi","group4_poi","group5_poi","white_poi","black_poi","other_poi","n_visit","visitor_home_cbg","new_cate","med_dist","location_name","top_category","sub_category","street_address","city","latitude","longitude","naics_code","GEOID","ALAND","AWATER","group1_home","group2_home","group3_home","group4_home","group5_home","white_home","black_home","other_home","disc_income","disc_race","income_ineq","race_ineq","white_domi","high_domi","white_disc","high_disc"
"697","sg:1d61e2a0a506485dbcdee26de68f8dff",131210072002,12,13881.32343,44219,0.634240096,0.699342641,841,12,0.288946473498635,0.239098342106953,0.243385727862902,0.116207189848727,0.112362266682782,0.228341760877215,0.707828665009934,0.0867760034566708,12,3,"retail",23266,"Target Tire & Automotive","Automotive Parts, Accessories, and Tire Stores","Automotive Parts and Accessories Stores","3602 Browns Mill Rd SE","Atlanta",33.658186,-84.387704,441310,131210072002,3601151,0,0.349206349206349,0.222222222222222,0.293650793650794,0.134920634920635,0,0.0446927374301676,0.955307262569832,0,0.258476773135027,0.517903624463617,0.318101086936982,0.378299900676047,-0.365759904132718,-0.30065735907408,0.431127621006946,0.137032577433856
"698","sg:1d638852b7484edda1331447113fbfc3",131210098011,119,5864.104417625,57361,0.280727506,0.567822406,842,119,0.0980059804849112,0.10077518317434,0.16907807905122,0.164601949077466,0.467538808212063,0.766389124613298,0.160843631094702,0.099382851706117,119,25,"retail",22247,"Pavilion Compounding Pharmacy","Health and Personal Care Stores","Pharmacies and Drug Stores","3193 Howell Mill Rd NW Ste 122A","Atlanta",33.84211,-84.427183,446110,131210098011,1991893,0,0.17722681359045,0.133149678604224,0.159779614325069,0.176308539944904,0.353535353535354,0.839349262836807,0.142857142857143,0.0223690899847483,0.24660383880572,0.167960388182437,0.500869616424125,0.719339345224713,0.719272493518596,0.432177593630277,-0.0909466264610681,0.213892192344693
"699","sg:1d64534db495432a9e66937ae58831f3",131210100011,100,6106.072196625,59538,0.362153151,0.647394887,843,100,0.146300256310627,0.07773966138881,0.19813305162777,0.178106954004213,0.39972007666858,0.6933509421511,0.169231092907603,0.172617620041175,100,17,"retail",27889,"Royal Design Of Buckhead","Jewelry, Luggage, and Leather Goods Stores","Jewelry Stores","3280 Peachtree Rd NE Terminus 100 Ste 120","Atlanta",33.845303,-84.371525,448310,131210100011,1072702,0,0.20510483135825,0.0701914311759344,0.252506836827712,0.12306289881495,0.349134001823154,0.635324015247776,0.141677255400254,0.263024142312579,0.226356720495129,0.175987286682077,0.380414061345586,0.711148469284672,0.637846849243497,0.352605112973355,0.0304730893959753,0.156886474869436
"700","sg:1d7957f1099b4b39938f0992875a5bfc",131210097001,46,4949.49134275,118021,0.166967,0.455991854,844,46,0.0442799783728362,0.0894101825668244,0.187429531704202,0.181981522543315,0.496898784812823,0.817698630834446,0.0983926306902101,0.109052949319572,46,8,"health/care services",10120,"Jerry Richman DDS","Offices of Dentists","Offices of Dentists","4200 Northside Pkwy NW Bldg 4 Ste 200","Atlanta",33.862482,-84.445626,621210,131210097001,2728187,37867,0.125,0.0703125,0.153645833333333,0.1328125,0.518229166666667,0.781111111111111,0.114444444444444,0.104444444444444,0.204100806962016,0.0572478383526968,0.582520614712276,0.842769949463808,0.833033000144236,0.544008146416477,0.052639333477569,0.0894609797498104
"701","sg:1d947fe5e7544b968efeda92c6f3df91",130890203002,81,3856.02154296667,163571,0.303015298,0.62421339,845,81,0.11122202593519,0.094960594041606,0.210666150064807,0.201582866672739,0.381568363285658,0.756303204130989,0.173045502593247,0.101417826948264,81,13,"recreation",3543,"Be Kula Space for Wellness","Other Amusement and Recreation Industries","Fitness and Recreational Sports Centers","1561 Mclendon Ave NE Neighborhood Church","Atlanta",33.764582,-84.336625,713940,130890203002,615965,0,0,0.114666666666667,0.109333333333333,0.229333333333333,0.546666666666667,0.914720812182741,0.050761421319797,0.0548223350253807,0.425109685333327,0.327297181248086,0.391062459916794,0.699086528486006,0.696984701537742,0.375786609981601,-0.280701689325203,-0.284364723351732
"702","sg:1d96722a5e704034bddcbad146909979",131210089021,12,6604.778907,62735,0.957644671,0.937006992,846,12,0.150776412798193,0.152774016406626,0.328724133618973,0.207438717913294,0.160286719262914,0.445094948205335,0.516466619681622,0.0427752046768238,12,3,"personal services",11779,"Lash Elite & Co","Personal Care Services","Beauty Salons","1745 Defoor Pl NW","Atlanta",33.802206,-84.421298,812112,131210089021,3451204,0,0.165527714502658,0.0744115413819286,0.375854214123007,0.225512528473804,0.158694001518603,0.60075329566855,0.303201506591337,0.096045197740113,0.159910385538018,0.422193453616789,0.279409703064533,0.0988961238468893,0.042355328523713,0.0629930079713895,-0.3689234605535,-0.0800922661364309
"703","sg:1da215b7657c4325ba46a80e13272d01",131210069001,31,2403.9432454,95500,0.761533863,0.844815805,847,31,0.189207992592205,0.202093037133967,0.24236787749669,0.123421045204745,0.113877789507877,0.299885498484896,0.652078635293953,0.0661336976150495,31,6,"retail",14946,"BP","Gasoline Stations","Gasoline Stations with Convenience Stores","1401 Moreland Ave SE","Atlanta",33.716123,-84.349964,447110,131210069001,859364,0,0.135446685878963,0.0662824207492795,0.193083573487032,0.37463976945245,0.230547550432277,0.455038759689922,0.511627906976744,0.0418604651162791,0.606744712279693,0.319877222021006,0.221892087325831,0.271648439194008,-0.238466136809057,-0.15518419501355,-0.295603989522235,-0.557460408270035
"704","sg:1da515361b3a46c3b8b1fb197ddc11c9",131210096031,16,7089.04097566667,83021,0.375918156,0.418851844,848,16,0.043627089233715,0.0988951673781253,0.132625331220205,0.260559147399058,0.464293264768896,0.714418836214851,0.204063992652194,0.111081122333515,16,3,"personal services",19871,"Beautiful Laser Nails Fungus Treatment","Personal Care Services","Nail Salons","3025 Maple Dr NE","Atlanta",33.837587,-84.370759,812113,131210096031,504024,0,0.181818181818182,0.1306266548985,0.139452780229479,0.251544571932921,0.296557811120918,0.676891615541922,0.152692569870484,0.244717109747785,0.353500058228231,0.222534630868908,0.674464824335909,0.635846965896172,0.624081843562657,0.581148155556114,-0.013844202108781,0.346672609218957
"705","sg:1daf771582f7423fb4c0e2b09c6b584c",131210038001,340,4821.51619575882,20625,0.587780429,0.516123051,849,340,0.366626135861426,0.219967016916006,0.247743937778139,0.0576711742417833,0.0462270293202934,0.198227009863347,0.724173580699973,0.0987048781456219,340,35,"food place",18468,"Chick-fil-A","Restaurants and Other Eating Places","Limited-Service Restaurants","830 Westview Dr SW Kilgore Center","Atlanta",33.7483,-84.416059,722513,131210038001,834768,0,0.446540880503145,0.238993710691824,0.314465408805031,0,0,0.199263803680982,0.702822085889571,0.118282208588957,0.269561113006506,0.0419656190713717,0.505678886993494,0.412830692691004,-0.412219570836626,-0.483876949215355,-0.0223882886280366,0.202839641979614
"706","sg:1db49e4fe1964500a3b7db2ce56f60a9",131210041003,4,NA,51316,0.437873982,0.853363455,850,4,0.2,0.214545454545455,0.316363636363636,0.203636363636364,0.0654545454545455,0.133858267716535,0.809711286089239,0.112860892388451,4,1,"personal services",38293,"The Diamond Experience","Personal Care Services","Beauty Salons","Tba Upon Appointment","Atlanta",33.737984,-84.429653,812112,131210041003,636054,0,0.2,0.214545454545455,0.316363636363636,0.203636363636364,0.0654545454545455,0.133858267716535,0.809711286089239,0.112860892388451,0,0,0.33199690909091,0.575670910761155,-0.562126018372704,-0.146636545454545,0,0
"707","sg:1dbfa3511034409798db8f24bd10dae0",131210071001,22,15562.59018,28724,0.206074628,0.475247791,851,22,0.249741188607214,0.373741813386997,0.276604204522054,0.0821102021006124,0.0178025913831244,0.0411430118793827,0.948795384275494,0.0159847898737047,22,2,"others",12860,"Holy Hill Church of God In Christ","Religious Organizations","Religious Organizations","959 Constitution Rd SE","Atlanta",33.692599,-84.357766,813110,131210071001,1253272,0,0.241379310344828,0.413793103448276,0.254641909814324,0.0901856763925729,0,0.0487571701720841,0.944550669216061,0.00860420650095602,0.0962535287064794,0.0192394567248832,0.575414413032527,0.877256582522407,-0.793925372396111,-0.524752208510474,-0.0118588733521345,0.0414165288900576
"708","sg:1dc6fb31f3324d5287c5ecd816cd795f",131210010012,232,3954.0517908725,115500,0.837126232,0.970269783,852,232,0.215053103346761,0.185723078874623,0.226995852727266,0.17306296190288,0.199165003148471,0.47125418831896,0.42210742010369,0.135981064560486,232,41,"food place",11556,"NrGize Lifestyle Cafe","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","75 5th St NW Ste E","Atlanta",33.777385,-84.38939,722515,131210010012,756718,0,0.105263157894737,0.100877192982456,0.16812865497076,0.239766081871345,0.385964912280702,0.741767764298094,0.0528596187175043,0.253899480069324,0.507006058201392,0.757679792874158,0.0358779937030582,0.199538832775755,0.16287376821527,-0.0297302171700329,-0.63976137736532,-0.448138860444887
"709","sg:1dc76f00c8dd437fac85a3d7c84f6d3e",131210078024,48,7334.72382588889,75133,0.197780017,0.774496836,853,48,0.251941435648713,0.239498549958225,0.241441192662198,0.1908425386627,0.076276283068163,0.034327754872151,0.950274737761592,0.0181083154000635,48,10,"others",20359,"Turner Chapel AME Church","Religious Organizations","Religious Organizations","4650 Cascade Rd SW","Atlanta",33.73303,-84.540915,813110,131210078024,2679809,109149,0.0634674922600619,0.0959752321981424,0.294117647058824,0.354489164086687,0.191950464396285,0,0.992447129909366,0.00755287009063444,0.663994522297469,0.0870555923293543,0.281655433863674,0.883427667489377,-0.802219982889441,-0.225503163876075,0.0765001470199253,-0.611318067900843
"710","sg:1ddb8e078e534752a3d1e9e9bcd1e767",131210062001,70,6479.91785764706,42143,0.841296431,0.903797027,854,70,0.172269806700729,0.149829261298346,0.25841689099706,0.203770222944234,0.215713818059631,0.492091958007316,0.447115389464899,0.0791508456487822,70,17,"food place",25067,"Monday Night Brewing Garage","Beverage Manufacturing","Breweries","933 Lee St SW","Atlanta",33.729174,-84.4181,312120,131210062001,694646,0,0.233727810650888,0.224852071005917,0.224852071005917,0.289940828402367,0.0266272189349112,0.0419063270336894,0.953985209531635,0.00821692686935086,0.445302838231725,1.02798936981979,0.131458227882587,0.178868722893635,0.158703568542417,0.096202973004789,0.957055451040363,0.239396807324316
"711","sg:1ddbc458411a4d62a472bc53ae255525",131210089021,20,5344.2758176,62735,0.689530266,0.923600299,855,20,0.229716114493263,0.215734481659058,0.184316508666074,0.139337652579769,0.230895242601836,0.525736162602706,0.328993429093603,0.162850955788985,20,5,"retail",24199,"Custom Artisan Group","Other Miscellaneous Store Retailers","Pet and Pet Supplies Stores","889 Morris St NW Ste 2","Atlanta",33.796381,-84.417004,453910,131210089021,3451204,0,0.165527714502658,0.0744115413819286,0.375854214123007,0.225512528473804,0.158694001518603,0.60075329566855,0.303201506591337,0.096045197740113,0.555425162701936,0.167614813616982,0.145607677508314,0.374004689298088,0.310469733509103,-0.0763997009707163,-0.10080905556811,-0.219484975078537
"712","sg:1e071561071440599fcb7944c4edf679",131210011003,64,3258.5865839,129583,0.364907464,0.574882539,856,64,0.109367988572536,0.0774171606745153,0.200130240237869,0.213180131384842,0.399904479130238,0.691840839766969,0.170475304129036,0.171838464530836,64,9,"personal services",27351,"Drybar","Personal Care Services","Beauty Salons","60 11th St NE Ste 3B","Atlanta",33.783533,-84.385013,812112,131210011003,261098,0,0.127487562189055,0.0466417910447761,0.169776119402985,0.187189054726368,0.468905472636816,0.766096169519152,0.0660146699266504,0.192339038304808,0.174241134246195,0.199216537728542,0.45092922103016,0.707615000168768,0.635092535637932,0.425117461268029,-0.178715963954569,-0.055665712861324
"713","sg:1e0c648624354417bb4e75627c025a7a",131210016001,42,2786.81283012222,78182,0.543769992,0.818011691,857,42,0.156927179785688,0.133025955123793,0.236923421407936,0.216118034812219,0.257005408870363,0.627923377316962,0.285420369462762,0.114654160094871,42,10,"health/care services",8036,"Atlanta Chiropractic & Wellness Center","Offices of Other Health Practitioners","Offices of Chiropractors","608 Moreland Ave NE","Atlanta",33.770929,-84.349288,621310,131210016001,921684,2683,0.0613057324840764,0.116242038216561,0.328821656050955,0.245222929936306,0.248407643312102,0.843922651933702,0.070902394106814,0.10036832412523,0.242006259534212,0.444803085942329,0.192969730181037,0.471568167949071,0.4562300078542,0.1819883087731,-0.430517249972688,-0.13291249377467
"714","sg:1e1b516d11af4dcb987df18200618c9e",131210043002,44,3728.1589489,36750,0.669231131,0.662357052,858,44,0.377787994825037,0.199047215627897,0.182790526893704,0.136255311607256,0.104118951046106,0.250820407959055,0.695316276696685,0.084299506033479,44,11,"food place",21734,"Coffee Loft","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","322 Peters St SW","Atlanta",33.745687,-84.40251,722515,131210043002,267649,0,0.286123032904149,0.264663805436338,0.183118741058655,0.15450643776824,0.111587982832618,0.0964912280701754,0.846153846153846,0.0755735492577598,0.183329923841777,0.313892706121761,0.380794420905868,0.34578536270415,-0.330768868737629,-0.337642947799573,0.305166749346041,-0.0517685300599439
"715","sg:1e22f947202e4eec8424369075bbb361",131210096031,94,6638.89090925,83021,0.58386381,0.778490307,859,94,0.163163365065295,0.133649145102212,0.183683286329576,0.137195498256608,0.382308705246308,0.606016962275579,0.303607771775806,0.116520075645163,94,20,"retail",21302,"Diptyque Paris","Health and Personal Care Stores","Cosmetics, Beauty Supplies, and Perfume Stores","3010 Bolling Way NE","Atlanta",33.837521,-84.380588,446120,131210096031,504024,0,0.181818181818182,0.1306266548985,0.139452780229479,0.251544571932921,0.296557811120918,0.676891615541922,0.152692569870484,0.244717109747785,0.266007780858399,0.349986889274287,0.330409410492616,0.433340266144936,0.416136190499773,0.221509693335408,-0.221789855171665,-0.0129658530017485
"716","sg:1e2324ef5d3b460fa52f9e071672b81f",131210077052,3936,9718.74425033928,23750,0.274248983,0.608285922,860,3936,0.314791117010997,0.260618754956369,0.239712334239381,0.124452034454229,0.0604257593390243,0.0664988574148703,0.90597687438432,0.0403712478384363,3936,169,"others",9757,"Greenbriar Mall","Lessors of Real Estate","Malls","2841 Greenbriar Pkwy SW","Atlanta",33.688391,-84.493408,531120,131210077052,2357842,26322,0.413344887348354,0.285095320623917,0.181109185441941,0.105719237435009,0.0147313691507799,0.0287958115183246,0.952879581151832,0.0366492146596859,0.246060672009811,0.088327785842808,0.405484412413493,0.784695769131014,-0.72575101696945,-0.391714078174112,0.0846057526640575,0.18745752321237
"717","sg:1e385b3c598f42c0933ddcceb4c7f949",131210006001,66,5252.86523085714,53686,0.667760873,0.856115012,861,66,0.181367076563439,0.134622058396501,0.222954742326086,0.197498117833942,0.263558004880031,0.5614316580655,0.342919530871285,0.113547991795638,66,15,"food place",24362,"Donetto","Drinking Places (Alcoholic Beverages)","Drinking Places (Alcoholic Beverages)","976 Brady Ave NW Ste 110","Atlanta",33.781302,-84.413923,722410,131210006001,1457850,2002,0.262289068231842,0.134629493763756,0.247982391782832,0.195524578136464,0.159574468085106,0.519487313628041,0.175124247972796,0.333115354433691,0.211914152984807,0.429306989974,0.146872245427947,0.346471118989853,0.332239127194215,0.143884987754033,-0.12585093846103,0.186886503528061
"718","sg:1e3d2dd7ce444f30b78cd15d130c8fc4",131210076022,36,2059.77464996667,34259,0.176576629,0.372546975,862,36,0.389389980597412,0.333100271785834,0.181290520603643,0.0665511173053003,0.0296681097078103,0.0192558489024451,0.956406220085977,0.0388691781228916,36,7,"personal services",1341,"Tropical Breeze Laundry","Drycleaning and Laundry Services","Drycleaning and Laundry Services (except Coin-Operated)","1999 Campbellton Rd SW","Atlanta",33.707962,-84.45454,812320,131210076022,799074,0,0.168224299065421,0.457943925233645,0.21183800623053,0.0778816199376947,0.0841121495327103,0.0303030303030303,0.96969696969697,0,0.442331363063984,0.0632071091344695,0.672104504766493,0.883870193060641,-0.823423371183532,-0.627453025370136,0.00224356821040739,-0.162096570541475
"719","sg:1e3f2b6892984b799cb23c272adafe66",131210077041,8,NA,35031,0.119534201,0.174642176,863,8,0.45970695970696,0.382783882783883,0.139194139194139,0.0183150183150183,0,0,0.994192799070848,0.0116144018583043,8,1,"health/care services",NA,"Atlanta Clinic of Wholistic Chiropractic","Offices of Other Health Practitioners","Offices of Chiropractors","2905 Campbellton Rd SW","Atlanta",33.698252,-84.483999,621310,131210077041,1037726,0,0.45970695970696,0.382783882783883,0.139194139194139,0.0183150183150183,0,0,0.994192799070848,0.0116144018583043,0,0,0.912105684981686,0.968167397212544,-0.880465799070848,-0.825357824175825,0,0
"720","sg:1e403ad8081742898dd5c90b7d0ab143",131210010012,327,4749.28679689714,115500,0.625724788,0.971880486,864,327,0.205795341646061,0.168048644804268,0.223010513532353,0.183987104637405,0.219158395379913,0.542803216755434,0.28225500436627,0.212286634150101,327,36,"food place",27454,"Starbucks","Restaurants and Other Eating Places","Snack and Nonalcoholic Beverage Bars","708 Spring St NW Ste A","Atlanta",33.774874,-84.389178,722515,131210010012,756718,0,0.105263157894737,0.100877192982456,0.16812865497076,0.239766081871345,0.385964912280702,0.741767764298094,0.0528596187175043,0.253899480069324,0.445170988269458,0.469972779110649,0.0310510000346357,0.487245846539264,0.374275212389163,0.0281195135669888,-0.428359933191426,-0.390289129707865
"721","sg:1e4f854d4ff24dc8867fb7ab7e57ff43",131210014002,636,4729.69787292794,87235,0.307111493,0.618436447,865,636,0.112586751915003,0.0966640833341911,0.198752776317114,0.203234135683748,0.388762252749943,0.747532457265636,0.168370950370264,0.118408424980618,636,69,"recreation",3802,"John Howell Memorial Park","Museums, Historical Sites, and Similar Institutions","Nature Parks and Other Similar Institutions","797 833 & 869 Virginia Ave. NE","Atlanta",33.781672,-84.359993,712190,131210014002,333259,0,0.0305676855895196,0.183406113537118,0.157205240174672,0.24235807860262,0.38646288209607,0.946268656716418,0.0119402985074627,0.0527363184079602,0.251731946243599,0.420838957886241,0.408752776867382,0.71198093187599,0.692888506895372,0.381563553184496,-0.355166851313583,-0.032101608387556
"722","sg:1e6c4e413e3045649e48de0203cf0977",131210091013,155,4414.38617411379,87763,0.501600364,0.756393079,866,155,0.150224712031242,0.128090886914697,0.198579881530047,0.18015469569586,0.342949823828154,0.630831091956184,0.246158455834788,0.156264184167703,155,30,"food place",23776,"Houston's","Restaurants and Other Eating Places","Full-Service Restaurants","2166 Peachtree Rd NW","Atlanta",33.813487,-84.392795,722511,131210091013,332399,0,0.156923076923077,0.0492307692307692,0.255384615384615,0.286153846153846,0.252307692307692,0.647169811320755,0.0924528301886792,0.260377358490566,0.339004498408779,0.274157519333543,0.270969039048027,0.555347820289099,0.498399636121395,0.243606920578074,-0.17004434501068,-0.0875187717296174
"723","sg:1e78cbbb4bb1450b9c5a7bd2bb8094ba",131210095021,13,2274.390984,90179,0.349164194,0.729261883,867,13,0.0971661808244162,0.206486442729924,0.120774636076284,0.152382252620559,0.423190487748817,0.738562502821109,0.201453696614167,0.0722679543740982,13,2,"retail",10751,"Brina Beads","Jewelry, Luggage, and Leather Goods Stores","Jewelry Stores","3231 Cains Hill Pl NW","Atlanta",33.842909,-84.380234,448310,131210095021,986176,0,0,0.276190476190476,0.0698412698412698,0.234920634920635,0.419047619047619,0.812824956672444,0,0.223570190641248,0.304484831521257,0.427018386732652,0.480967860957482,0.677883851832843,0.650835806206942,0.270738116815035,-0.275716150465502,-0.105857660962743
"724","sg:1e8a48c97ac148e890bfa479a531217b",131210044001,5,NA,23587,0.322091732,0.234526004,868,5,0.496921723834653,0.304309586631486,0.161829375549692,0.0202286719437115,0.0167106420404573,0.06706857573474,0.858703843255463,0.148455162019593,5,1,"food place",NA,"AQUA Nightclub","Drinking Places (Alcoholic Beverages)","Drinking Places (Alcoholic Beverages)","448 Ralph David Abernathy Blvd SW Ste 6","Atlanta",33.73637,-84.402597,722410,131210044001,825544,0,0.496921723834653,0.304309586631486,0.161829375549692,0.0202286719437115,0.0167106420404573,0.06706857573474,0.858703843255463,0.148455162019593,5.55111512312578e-17,0,0.829586620932278,0.727047429540316,-0.677908267520723,-0.76547399648197,0,5.55111512312578e-17
"725","sg:1e955dfa88bd41b68bd15390a026d1e9",131210019002,31,7453.26584825,73464,0.604756678,0.758392121,869,31,0.155592610940488,0.10509889221964,0.235827115172294,0.195432663887295,0.308048717780283,0.606572866321987,0.325056544637183,0.0894034932632479,31,5,"food place",19538,"Burgers & Friends","Restaurants and Other Eating Places","Limited-Service Restaurants","303 Peachtree Center Ave NE","Atlanta",33.762682,-84.385891,722513,131210019002,852986,0,0.106457242582897,0.141361256544503,0.273996509598604,0.245200698080279,0.232984293193717,0.420841683366733,0.505511022044088,0.110220440881764,0.248399585888313,0.387002607980676,0.251492993679743,0.405155828421557,0.395243321684805,0.241607878507449,0.36618566036216,0.0124233863608531
"726","sg:1e985e26f7a64ac4a4f7ca5bf1cf5151",131210100012,142,4746.38912683158,154688,0.206332429,0.469516379,870,142,0.0824140364775323,0.0711400568050831,0.161226192386063,0.193129471060938,0.492090243270384,0.797218172224421,0.117277600833308,0.108533420589904,142,20,"food place",5240,"Papa John's","Restaurants and Other Eating Places","Limited-Service Restaurants","4285 Roswell Rd NE","Atlanta",33.87206,-84.380524,722513,131210100012,973994,20472,0,0.0645879732739421,0.0868596881959911,0.262806236080178,0.585746102449889,0.811264822134387,0.156126482213439,0.0326086956521739,0.32666524839749,0.128820256227828,0.595199428662644,0.802884991981017,0.793667571391112,0.530483621048706,0.0248022314701643,-0.252298744207418
"727","sg:1e9d2fdca3e74062a65336d52b127340",131210087001,8,7400.925466,40301,0.846710651,0.825587558,871,8,0.11528914837405,0.180822379507921,0.232182502147276,0.223446622525197,0.248259347445557,0.335969502304739,0.602985850828881,0.0824459554814294,8,2,"health/care services",34753,"Kids Time Learning Academy 2","Child Day Care Services","Child Day Care Services","1802 Hollywood Rd NW","Atlanta",33.804829,-84.470918,624410,131210087001,1732360,42632,0.36096256684492,0.248663101604278,0.245989304812834,0.114973262032086,0.0294117647058824,0.0408163265306122,0.959183673469388,0,0.654641886465571,0.733796953896063,0.1981197032519,0.170159393042713,-0.153289348524142,0.174412442088783,0.651350998414634,0.640835083800013
"728","sg:1e9d9ed9de214b4fb66022246efedfe8",131210060004,156,4906.2044995,34708,0.291131777,0.648250182,872,156,0.271392080431973,0.262133465029881,0.25787570125906,0.136422892888339,0.0465348347497222,0.0754542891467812,0.898049512179268,0.0373540742866441,156,25,"personal services",13288,"Cut's By Christopher Polk","Personal Care Services","Beauty Salons","1245 Donnelly Ave SW","Atlanta",33.73421,-84.428147,812112,131210060004,386217,0,0.245544554455446,0.273267326732673,0.340594059405941,0.128712871287129,0.0118811881188119,0.0220653133274493,0.954986760812004,0.0229479258605472,0.16206341405832,0.124732372878164,0.383683519082853,0.770830148745843,-0.708868223032487,-0.351749817823793,0.110326224452068,0.0276500039583849
"729","sg:1eac674bad154ebf8d51e30702cb6bbe",131210012022,442,4593.99040702308,50551,0.760289586,0.98367756,873,442,0.179908674683903,0.183853459417194,0.254971291440852,0.177822371220462,0.203444203237589,0.50547699387743,0.379493579775541,0.146206379612777,442,66,"food place",29609,"Baraonda Italian Restaurant","Restaurants and Other Eating Places","Full-Service Restaurants","710 Peachtree St NE","Atlanta",33.774069,-84.385397,722511,131210012022,134688,0,0.132689987937274,0.299155609167672,0.379975874547648,0.141133896260555,0.0470446320868516,0.405495420482931,0.425478767693589,0.198168193172356,0.480613465714547,0.197928574872125,0.0962002441570162,0.286600793714665,0.239710414101888,0.0163224403569542,0.145966761312546,0.261171509114494
"730","sg:1eb9659682d340c497cfbfc9e798bde6",131210025001,4,985.7482139,27625,0.610168718,0.313283409,874,4,0.446540880503145,0.238993710691824,0.314465408805031,0,0,0.199263803680982,0.702822085889571,0.118282208588957,4,1,"retail",1384,"Beauty Depot","Health and Personal Care Stores","Cosmetics, Beauty Supplies, and Perfume Stores","825 Martin Luther King Jr Dr NW","Atlanta",33.755278,-84.412959,446120,131210025001,494828,0,0.396935933147632,0.292479108635098,0.231197771587744,0.052924791086351,0.0264623955431755,0.0549936788874842,0.910240202275601,0.0562579013906448,0.265745169145601,0.41371254837784,0.77524,0.408797490797546,-0.389831282208589,-0.686716591194969,0.351688241179528,-0.0755067360417655
"731","sg:1eef1c6489d6494aa55f174a02740e6b",131210096031,366,6133.18771627,83021,0.484637449,0.803298434,876,366,0.16060693752144,0.135129511488655,0.210643535857907,0.173942862803416,0.319677152328582,0.643057440154986,0.241421889415408,0.144700871742244,366,61,"food place",16756,"Moondogs","Drinking Places (Alcoholic Beverages)","Drinking Places (Alcoholic Beverages)","3179 Peachtree Rd NE","Atlanta",33.840877,-84.375341,722410,131210096031,504024,0,0.181818181818182,0.1306266548985,0.139452780229479,0.251544571932921,0.296557811120918,0.676891615541922,0.152692569870484,0.244717109747785,0.197625906852494,0.222579732937401,0.212000030263996,0.560747422481822,0.515362550739578,0.196701566121903,-0.12256349493186,-0.0377739802152539
"732","sg:1ef15e3ffb564ffbacc4780ead683803",131210096031,1730,7545.7277670898,83021,0.389920477,0.678038998,877,1730,0.128096468523089,0.114408217192707,0.191847626926736,0.182639259860921,0.383008427496547,0.699370271418761,0.203017748275756,0.125307763828635,1730,148,"recreation",21591,"Edwin Watts Golf","Other Amusement and Recreation Industries","Golf Courses and Country Clubs","3150 Piedmont Rd NE","Atlanta",33.842532,-84.371206,713910,131210096031,504024,0,0.181818181818182,0.1306266548985,0.139452780229479,0.251544571932921,0.296557811120918,0.676891615541922,0.152692569870484,0.244717109747785,0.277690926145773,0.192213180201262,0.356055374714936,0.636071286971639,0.610079523143004,0.321961001641672,-0.0278465225284336,0.0874854553045151
"733","sg:1ef86f37fa254a30a421eda88a073507",131210023001,46,5872.83061833333,39583,0.34445177,0.548730991,878,46,0.270077049439781,0.319371016616681,0.271190876430034,0.102280584538539,0.037080472974964,0.106497010937829,0.875772240554542,0.0257590538101252,46,7,"retail",8805,"Next Phase Tech","Electronics and Appliance Stores","Electronics Stores","395 Griffin St NW","Atlanta",33.765433,-84.410974,443142,131210023001,198856,0,0.158536585365854,0.353658536585366,0.347560975609756,0.140243902439024,0,0.0135746606334842,0.986425339366516,0,0.297241874097783,0.229334502926444,0.496517884972994,0.729105175806588,-0.655548229616713,-0.45126900854296,0.203575449116319,-0.0781357890307637
"734","sg:1efa6d57202f4bd89912b26a27a5e7e7",131210086021,8,1260.117049,36779,0.404730094,0.417176761,879,8,0.243960548620743,0.408193866543382,0.277332408691632,0.0576051779935275,0.0129079981507166,0.140082827906391,0.849079733669964,0.0216748768472907,8,2,"others",16518,"Center Hill Baptist Church","Religious Organizations","Religious Organizations","1304 Northwest Dr NW","Atlanta",33.790865,-84.480589,813110,131210086021,1903269,0,0.191111111111111,0.415555555555556,0.313333333333333,0.0666666666666667,0.0133333333333333,0.105418719211823,0.872906403940887,0.0433497536945813,0.105698875019263,0.0801656558127816,0.634213647711512,0.672911028916282,-0.595269905763573,-0.58282323901988,0.058490778965491,-0.0549745723532129
"735","sg:1f0b31f43ae34e20b7a2fd3196f6ced3",131210076041,4,5386.714608,21863,0.152709698,0.661622171,880,4,0.287369640787949,0.19351100811124,0.375434530706837,0.0457705677867903,0.0979142526071842,0.00687929956222639,0.967896602042943,0.0491974150510736,4,1,"personal services",10537,"Martel J Styles","Personal Care Services","Beauty Salons","2132 Campbellton Rd SW Taes Place Hair Salon","Atlanta",33.705702,-84.458404,812112,131210076041,1118927,0,0.477554918815664,0.367717287488061,0.115568290353391,0.0143266475644699,0.0248328557784145,0.0239059967585089,0.899918962722853,0.137763371150729,0.728783114809072,0.173570292616028,0.487870359212052,0.897408887429643,-0.847290302480717,-0.338377828505215,-0.0850043365163726,0.468916874455626
